DATE,Average Wind,Preciptiation,Snow,Temperature
2020-09-21,10.51,0,0,53
2020-09-22,13.65,0,0,54
2020-09-23,11.63,0,0,65
2020-09-24,8.05,0,0,69
2020-09-25,6.04,0,0,65
2020-09-26,7.61,0,0,63
2020-09-27,7.16,0,0,69
2020-09-28,8.95,0.05,0,70
2020-09-29,8.05,0,0,68
2020-09-30,18.34,0.46,0,71
2020-10-01,11.41,0,0,65
2020-10-02,7.38,0.02,0,61
2020-10-03,7.83,0,0,56
2020-10-04,8.05,0,0,56
2020-10-05,8.5,0,0,57
2020-10-06,9.62,0,0,58
2020-10-07,17,0.02,0,62
2020-10-08,15.43,0,0,57
2020-10-09,10.74,0,0,51
2020-10-10,19.46,0,0,63
2020-10-11,12.3,0,0,60
2020-10-12,16.11,0,0,52
2020-10-13,14.76,1.5,0,55
2020-10-14,8.72,0,0,58
2020-10-15,12.3,0,0,59
2020-10-16,9.4,0.77,0,61
2020-10-17,12.75,1.16,0,51
2020-10-18,6.93,0,0,49
2020-10-19,5.14,0,0,51
2020-10-20,5.82,0,0,56
2020-10-21,7.61,0.06,0,58
2020-10-22,7.16,0,0,62
2020-10-23,6.93,0,0,57
2020-10-24,11.41,0,0,60
2020-10-25,10.07,0,0,47
2020-10-26,9.62,0.01,0,50
2020-10-27,8.28,0,0,51
2020-10-28,6.04,0.27,0,47
2020-10-29,9.62,0.91,0,47
2020-10-30,14.54,0.26,4.3,37
2020-10-31,6.71,0,0,33
2020-11-01,6.49,0.62,0,42
2020-11-02,19.24,0,0,42
2020-11-03,14.54,0,0,38
2020-11-04,8.5,0,0,40
2020-11-05,15.21,0,0,57
2020-11-06,12.3,0,0,61
2020-11-07,7.61,0,0,61
2020-11-08,4.25,0,0,60
2020-11-09,2.46,0,0,51
2020-11-10,9.84,0,0,58
2020-11-11,14.32,0.01,0,64
2020-11-12,9.84,0,0,61
2020-11-13,12.08,0.22,0,48
2020-11-14,10.07,0,0,43
2020-11-15,12.3,0.34,0,41
2020-11-16,12.75,0.05,0,51
2020-11-17,11.41,0,0,43
2020-11-18,14.09,0,0,33
2020-11-19,12.75,0,0,29
2020-11-20,17,0,0,51
2020-11-21,9.17,0,0,55
2020-11-22,13.65,0,0,42
2020-11-23,13.65,1.81,0,49
2020-11-24,11.41,0,0,39
2020-11-25,4.25,0.01,0,37
2020-11-26,5.82,0.29,0,49
2020-11-27,4.25,0,0,49
2020-11-28,8.05,0,0,49
2020-11-29,8.05,0,0,44
2020-11-30,16.78,0.85,0,46
2020-12-01,15.66,0.41,0,59
2020-12-02,13.42,0,0,41
2020-12-03,12.53,0,0,41
2020-12-04,13.2,0.02,0,47
2020-12-05,18.12,1.72,0.3,43
2020-12-06,17.22,0,0,34
2020-12-07,10.29,0,0,30
2020-12-08,13.42,0,0,29
2020-12-09,7.61,0,0,29
2020-12-10,9.62,0,0,38
2020-12-11,8.28,0,0,39
2020-12-12,5.82,0.5,0,42
2020-12-13,6.93,0,0,47
2020-12-14,7.83,0.06,0,38
2020-12-15,13.87,0,0,33
2020-12-16,13.2,0.04,0.4,22
2020-12-17,22.59,1.3,12.3,26
2020-12-18,10.29,0,0,25
2020-12-19,6.04,0,0,23
2020-12-20,3.58,0.03,0,29
2020-12-21,5.59,0,0,33
2020-12-22,11.63,0,0,38
2020-12-23,10.07,0,0,35
2020-12-24,12.97,0,0,39
2020-12-25,19.69,1.49,0,53
2020-12-26,17,0,0,36
2020-12-27,8.95,0,0,31
2020-12-28,9.4,0,0,37
2020-12-29,15.43,0,0,37
2020-12-30,11.86,0,0,28
2020-12-31,14.32,0.1,0,42
2021-01-01,6.26,0.1,0,34
2021-01-02,14.32,0.41,0,39
2021-01-03,9.4,0.03,0.2,33
2021-01-04,11.41,0,0,34
2021-01-05,10.74,0.01,0,32
2021-01-06,13.42,0,0,33
2021-01-07,13.65,0,0,34
2021-01-08,10.74,0,0,32
2021-01-09,11.41,0,0,29
2021-01-10,9.4,0,0,33
2021-01-11,5.82,0,0,31
2021-01-12,7.38,0,0,33
2021-01-13,6.93,0,0,35
2021-01-14,5.37,0.1,0,35
2021-01-15,8.28,0,0,36
2021-01-16,18.57,1.03,0,42
2021-01-17,18.57,0,0,39
2021-01-18,14.54,0,0,40
2021-01-19,10.74,0,0,33
2021-01-20,10.96,0,0,34
2021-01-21,7.83,0,0.1,26
2021-01-22,9.62,0,0,35
2021-01-23,16.55,0,0,31
2021-01-24,20.8,0,0,22
2021-01-25,12.97,0,0,26
2021-01-26,8.28,0.22,3.6,28
2021-01-27,8.5,0.07,1,30
2021-01-28,13.42,0.05,0.9,31
2021-01-29,20.8,0,0,15
2021-01-30,13.2,0,0,13
2021-01-31,5.82,0,0,14
2021-02-01,20.8,0.69,1.2,27
2021-02-02,19.01,0.2,0,32
2021-02-03,10.51,0,0,31
2021-02-04,8.95,0.01,0.1,33
2021-02-05,6.04,0.01,0,32
2021-02-06,12.53,0,0,36
2021-02-07,9.17,0.44,5.3,32
2021-02-08,10.74,0,0,25
2021-02-09,6.04,0.17,3,24
2021-02-10,9.4,0,0,25
2021-02-11,8.72,0,0,25
2021-02-12,10.51,0,0,19
2021-02-13,9.4,0,0,23
2021-02-14,5.59,0,0,29
2021-02-15,9.17,0.03,0,31
2021-02-16,11.18,0.63,0,33
2021-02-17,12.75,0,0,29
2021-02-18,8.5,0.09,0.9,27
2021-02-19,10.96,0.43,4.8,28
2021-02-20,11.18,0,0,27
2021-02-21,9.4,0,0,26
2021-02-22,10.96,0.16,0,29
2021-02-23,12.75,0,0,38
2021-02-24,13.42,0,0,42
2021-02-25,17.22,0,0,44
2021-02-26,9.17,0,0,33
2021-02-27,9.84,0.17,0,35
2021-02-28,6.93,0.02,0,40
2021-03-01,13.87,0.18,0,39
2021-03-02,22.59,0,0,23
2021-03-03,12.08,0,0,33
2021-03-04,14.76,0,0,39
2021-03-05,18.12,0,0,29
2021-03-06,12.53,0,0,29
2021-03-07,9.84,0,0,29
2021-03-08,9.4,0,0,32
2021-03-09,11.41,0,0,45
2021-03-10,8.5,0,0,43
2021-03-11,13.42,0,0,50
2021-03-12,14.32,0,0,59
2021-03-13,17.22,0,0,44
2021-03-14,17.22,0,0.1,41
2021-03-15,19.01,0,0,24
2021-03-16,9.4,0,0,26
2021-03-17,9.62,0,0,40
2021-03-18,10.74,0.66,0,43
2021-03-19,15.88,0,0,39
2021-03-20,7.38,0,0,43
2021-03-21,6.04,0,0,48
2021-03-22,8.28,0,0,46
2021-03-23,6.71,0,0,48
2021-03-24,5.59,0,0,48
2021-03-25,4.92,0.15,0,51
2021-03-26,17.22,0.01,0,59
2021-03-27,13.87,0,0,53
2021-03-28,12.97,0.69,0,46
2021-03-29,19.01,0,0,51
2021-03-30,11.41,0,0,47
2021-03-31,14.54,0.2,0,56
2021-04-01,14.99,0.92,0,51
2021-04-02,13.2,0,0,35
2021-04-03,8.05,0,0,38
2021-04-04,10.74,0,0,47
2021-04-05,16.55,0,0,52
2021-04-06,8.05,0,0,52
2021-04-07,6.93,0,0,52
2021-04-08,9.17,0,0,53
2021-04-09,9.17,0,0,51
2021-04-10,9.84,0,0,59
2021-04-11,13.65,0,0,53
2021-04-12,12.97,0,0,47
2021-04-13,10.29,0,0,49
2021-04-14,9.4,0,0,49
2021-04-15,12.97,0.22,0,48
2021-04-16,19.69,1.6,0.1,42
2021-04-17,10.96,0.08,0,42
2021-04-18,8.05,0,0,51
2021-04-19,7.61,0.01,0,54
2021-04-20,11.63,0,0,62
2021-04-21,14.99,0.24,0,59
2021-04-22,20.13,0,0,42
2021-04-23,17,0,0,47
2021-04-24,12.3,0,0,61
2021-04-25,7.61,0.11,0,55
2021-04-26,15.21,0,0,52
2021-04-27,10.74,0,0,53
2021-04-28,6.93,0.22,0,56
2021-04-29,6.26,0.89,0,49
2021-04-30,17.67,0.15,0,55
2021-05-01,14.32,0.02,0,53
2021-05-02,13.42,0.01,0,62
2021-05-03,8.95,0.02,0,60
2021-05-04,10.74,0.67,0,50
2021-05-05,7.83,0.53,0,49
2021-05-06,10.74,0,0,56
2021-05-07,10.29,0,0,54
2021-05-08,11.41,0,0,50
2021-05-09,12.3,0,0,58
2021-05-10,8.05,0.34,0,55
2021-05-11,14.76,0,0,59
2021-05-12,10.51,0,0,57
2021-05-13,7.38,0,0,60
2021-05-14,9.84,0,0,65
2021-05-15,8.95,0,0,67
2021-05-16,8.5,0.01,0,68
2021-05-17,6.93,0,0,64
2021-05-18,9.4,0,0,71
2021-05-19,10.29,0,0,70
2021-05-20,8.72,0,0,63
2021-05-21,10.74,0,0,67
2021-05-22,7.83,0,0,73
2021-05-23,12.3,0,0,79
2021-05-24,13.2,0,0,63
2021-05-25,15.88,0,0,64
2021-05-26,14.54,0.28,0,74
2021-05-27,12.08,0.01,0,75
2021-05-28,11.41,1.08,0,59
2021-05-29,19.69,1.08,0,49
2021-05-30,17.22,0.72,0,51
2021-05-31,9.17,0.15,0,55
2021-06-01,10.29,0,0,65
2021-06-02,9.17,0,0,69
2021-06-03,10.07,0,0,67
2021-06-04,10.29,0.11,0,72
2021-06-05,11.18,0,0,77
2021-06-06,10.07,0,0,85
2021-06-07,12.3,0,0,85
2021-06-08,9.4,0,0,84
2021-06-09,6.93,0.05,0,81
2021-06-10,10.96,0,0,71
2021-06-11,7.38,0.12,0,62
2021-06-12,5.59,0.59,0,64
2021-06-13,10.29,0,0,72
2021-06-14,6.26,0.53,0,66
2021-06-15,5.14,0.01,0,67
2021-06-16,11.41,0,0,69
2021-06-17,8.28,0,0,71
2021-06-18,8.95,0,0,74
2021-06-19,12.75,0,0,78
2021-06-20,10.51,0,0,79
2021-06-21,13.42,0,0,78
2021-06-22,9.62,0.91,0,76
2021-06-23,10.07,0,0,66
2021-06-24,9.84,0,0,66
2021-06-25,7.83,0.09,0,64
2021-06-26,13.65,0,0,74
2021-06-27,16.33,0,0,81
2021-06-28,14.09,0,0,85
2021-06-29,10.51,0,0,89
2021-06-30,9.84,0.16,0,88
2021-07-01,8.95,1.28,0,78
2021-07-02,14.09,1.67,0,65
2021-07-03,12.97,1.68,0,59
2021-07-04,7.38,0.31,0,61
2021-07-05,7.61,0,0,65
2021-07-06,14.76,0.29,0,77
2021-07-07,8.5,0.03,0,80
2021-07-08,8.95,0.3,0,69
2021-07-09,10.51,2.04,0,67
2021-07-10,6.71,0.05,0,71
2021-07-11,5.14,0.03,0,71
2021-07-12,8.05,1.21,0,69
2021-07-13,7.83,0.01,0,67
2021-07-14,4.7,0,0,69
2021-07-15,6.26,0,0,74
2021-07-16,10.96,0.02,0,81
2021-07-17,7.83,0.17,0,76
2021-07-18,8.5,0.3,0,71
2021-07-19,6.71,0,0,69
2021-07-20,7.16,0,0,77
2021-07-21,9.4,0,0,78
2021-07-22,8.05,0,0,72
2021-07-23,7.61,0,0,73
2021-07-24,8.5,0,0,72
2021-07-25,11.18,0.15,0,72
2021-07-26,8.05,0,0,80
2021-07-27,8.5,0.38,0,80
2021-07-28,8.5,0,0,70
2021-07-29,13.87,0.01,0,72
2021-07-30,12.75,0.14,0,74
2021-07-31,10.51,0,0,69
2021-08-01,8.5,0,0,71
2021-08-02,8.95,0,0,74
2021-08-03,5.59,0,0,73
2021-08-04,7.61,0.58,0,72
2021-08-05,8.5,1.42,0,67
2021-08-06,8.05,0,0,75
2021-08-07,10.29,0,0,80
2021-08-08,7.16,0,0,78
2021-08-09,9.4,1.15,0,72
2021-08-10,6.71,0.03,0,70
2021-08-11,11.86,0,0,81
2021-08-12,9.62,0,0,84
2021-08-13,7.16,0,0,83
2021-08-14,9.62,0.01,0,85
2021-08-15,8.28,0,0,77
2021-08-16,7.38,0,0,72
2021-08-17,9.17,0,0,75
2021-08-18,9.4,0,0,78
2021-08-19,10.51,1.14,0,77
2021-08-20,6.26,0.05,0,77
2021-08-21,8.05,0,0,77
2021-08-22,17.67,0.76,0,72
2021-08-23,9.4,1.69,0,73
2021-08-24,8.05,0,0,77
2021-08-25,5.82,0,0,84
2021-08-26,6.93,0,0,85
2021-08-27,8.5,0,0,83
2021-08-28,12.3,0.07,0,72
2021-08-29,6.71,0.08,0,68
2021-08-30,12.3,0.02,0,77
2021-08-31,10.29,0,0,79
2021-09-01,8.5,1.69,0,72
2021-09-02,14.54,2.54,0,66
2021-09-03,10.51,0,0,67
2021-09-04,9.84,0,0,71
2021-09-05,8.72,0.05,0,70
2021-09-06,10.51,0,0,75
2021-09-07,10.07,0,0,74
2021-09-08,13.65,0,0,74
2021-09-09,7.38,0.96,0,74
2021-09-10,11.41,0.19,0,71
2021-09-11,10.96,0,0,69
2021-09-12,14.99,0,0,73
2021-09-13,8.95,0.06,0,76
2021-09-14,8.5,0,0,69
2021-09-15,11.41,0,0,75
2021-09-16,8.5,0.31,0,71
2021-09-17,8.28,0,0,67
2021-09-18,5.37,0.06,0,68
2021-09-19,9.17,0.28,0,69
2021-09-20,6.26,0,0,65
2021-09-21,6.26,0,0,65
2021-09-22,7.83,0,0,72
2021-09-23,8.05,0.03,0,73
2021-09-24,11.41,0,0,74
2021-09-25,6.26,0.03,0,70
2021-09-26,10.74,0.55,0,69
2021-09-27,12.3,0,0,67
2021-09-28,8.5,0.72,0,69
2021-09-29,9.17,0,0,60
2021-09-30,9.84,0,0,59
2021-10-01,9.17,0,0,59
2021-10-02,9.62,0,0,63
2021-10-03,7.16,0.13,0,64
2021-10-04,15.66,1.08,0,61
2021-10-05,8.72,0.3,0,58
2021-10-06,4.92,0,0,62
2021-10-07,4.03,0,0,64
2021-10-08,10.51,0,0,65
2021-10-09,13.87,0,0,63
2021-10-10,10.51,0,0,63
2021-10-11,8.05,0,0,64
2021-10-12,4.25,0,0,65
2021-10-13,7.38,0,0,68
2021-10-14,7.16,0,0,67
2021-10-15,8.05,0,0,65
2021-10-16,15.43,0.02,0,69
2021-10-17,12.75,0.31,0,62
2021-10-18,14.09,0,0,55
2021-10-19,13.2,0,0,53
2021-10-20,10.29,0,0,60
2021-10-21,9.62,0,0,66
2021-10-22,11.18,0,0,65
2021-10-23,9.62,0,0,55
2021-10-24,9.84,0,0,50
2021-10-25,12.75,0.81,0,53
2021-10-26,23.04,0.92,0,57
2021-10-27,26.62,0.1,0,51
2021-10-28,10.07,0,0,48
2021-10-29,11.86,0,0,46
2021-10-30,14.99,1.02,0,54
2021-10-31,12.97,0.42,0,59
2021-11-01,12.75,0,0,56
2021-11-02,9.17,0,0,51
2021-11-03,9.84,0,0,48
2021-11-04,6.71,0,0,43
2021-11-05,7.61,0,0,44
2021-11-06,6.71,0,0,43
2021-11-07,4.25,0,0,44
2021-11-08,6.71,0,0,48
2021-11-09,4.92,0,0,54
2021-11-10,8.5,0,0,56
2021-11-11,8.72,0,0,49
2021-11-12,16.33,0.53,0,55
2021-11-13,9.62,0.19,0,52
2021-11-14,10.51,0,0,44
2021-11-15,12.3,0.08,0,45
2021-11-16,14.76,0,0,42
2021-11-17,8.05,0,0,41
2021-11-18,13.42,0,0,57
2021-11-19,14.32,0.28,0,49
2021-11-20,8.5,0,0,39
2021-11-21,7.38,0,0,44
2021-11-22,11.41,0.22,0,53
2021-11-23,15.21,0,0,37
2021-11-24,13.87,0,0,33
2021-11-25,7.38,0,0,42
2021-11-26,12.53,0.04,0,45
2021-11-27,16.78,0,0,35
2021-11-28,7.61,0,0,33
2021-11-29,10.51,0,0,36
2021-11-30,10.96,0,0,32
2021-12-01,9.84,0,0,39
2021-12-02,11.18,0.02,0,46
2021-12-03,16.11,0,0,44
2021-12-04,9.62,0,0,35
2021-12-05,8.72,0,0,41
2021-12-06,16.33,0.25,0,49
2021-12-07,12.08,0,0,44
2021-12-08,10.07,0,0.3,35
2021-12-09,9.4,0.01,0,31
2021-12-10,5.37,0,0,35
2021-12-11,12.75,0.25,0,43
2021-12-12,17,0.04,0,50
2021-12-13,16.11,0,0,43
2021-12-14,10.74,0,0,46
2021-12-15,7.38,0.02,0,38
2021-12-16,14.32,0.17,0,52
2021-12-17,16.11,0,0,55
2021-12-18,7.16,0.56,0.1,41
2021-12-19,14.76,0.38,0,36
2021-12-20,9.17,0,0,26
2021-12-21,8.95,0,0,35
2021-12-22,10.07,0.09,0,39
2021-12-23,12.97,0,0,31
2021-12-24,4.25,0,0,26
2021-12-25,6.04,0.32,0,31
2021-12-26,12.97,0.24,0,36
2021-12-27,8.72,0,0,33
2021-12-28,6.93,0.04,0,37
2021-12-29,3.36,0,0,40
2021-12-30,3.58,0.06,0,40
2021-12-31,2.91,0,0,42
2022-01-01,3.36,0.08,0,46
2022-01-02,8.95,0.23,0,45
2022-01-03,14.09,0,0,29
2022-01-04,9.84,0,0,23
2022-01-05,11.18,0.12,0,37
2022-01-06,10.74,0,0,40
2022-01-07,13.42,0.48,11.7,31
2022-01-08,10.74,0,0,24
2022-01-09,16.11,0.01,0,31
2022-01-10,16.78,0,0,33
2022-01-11,13.2,0,0.1,16
2022-01-12,12.97,0,0,22
2022-01-13,4.25,0,0,36
2022-01-14,16.33,0,0,37
2022-01-15,17.22,0,0,13
2022-01-16,8.28,0,0,13
2022-01-17,23.94,0.73,0,39
2022-01-18,18.12,0,0,31
2022-01-19,13.87,0,0,30
2022-01-20,10.96,0.15,0,37
2022-01-21,10.96,0,0,18
2022-01-22,8.95,0,0,18
2022-01-23,10.07,0.01,0.1,25
2022-01-24,7.38,0.04,0.4,28
2022-01-25,8.95,0.02,0.1,33
2022-01-26,12.3,0,0,25
2022-01-27,8.5,0,0,17
2022-01-28,7.38,0.01,0.2,29
2022-01-29,22.82,0.45,23.6,23
2022-01-30,14.32,0,0,15
2022-01-31,5.37,0,0,21
2022-02-01,8.72,0,0,26
2022-02-02,1.57,0,0,35
2022-02-03,7.38,0.17,0,40
2022-02-04,11.86,1.87,0.7,34
2022-02-05,14.09,0.05,0.1,22
2022-02-06,6.93,0,0,18
2022-02-07,4.25,0.41,0,29
2022-02-08,11.18,0.49,0,39
2022-02-09,9.84,0,0,36
2022-02-10,9.62,0,0,39
2022-02-11,10.07,0,0,42
2022-02-12,14.54,0,0,49
2022-02-13,10.07,0.22,4.7,34
2022-02-14,14.32,0.01,1.2,22
2022-02-15,11.18,0,0,17
2022-02-16,13.42,0,0,28
2022-02-17,17.22,0.03,0,51
2022-02-18,21.7,0.31,0,51
2022-02-19,15.43,0,0.1,29
2022-02-20,15.66,0,0,24
2022-02-21,10.29,0,0,38
2022-02-22,8.95,0.35,0,39
2022-02-23,17.45,0,0,57
2022-02-24,9.62,0,0,29
2022-02-25,14.54,0.7,8.5,29
2022-02-26,7.61,0,0,22
2022-02-27,15.21,0,0,30
2022-02-28,12.3,0,0,25
2022-03-01,9.4,0.09,0,26
2022-03-02,10.74,0,0,39
2022-03-03,16.11,0.16,0,35
2022-03-04,9.84,0,0,24
2022-03-05,9.4,0,0,33
2022-03-06,15.88,0.01,0,46
2022-03-07,12.08,0.31,0,57
2022-03-08,17,0,0,45
2022-03-09,5.14,0.26,1.9,36
2022-03-10,7.83,0,0,38
2022-03-11,8.5,0,0,41
2022-03-12,13.42,0.36,0.2,41
2022-03-13,18.34,0,0,28
2022-03-14,11.41,0,0,38
2022-03-15,10.51,0.02,0,47
2022-03-16,8.28,0,0,43
2022-03-17,4.92,0.03,0,43
2022-03-18,6.04,0,0,53
2022-03-19,6.49,0.2,0,49
2022-03-20,10.51,0,0,52
2022-03-21,16.78,0,0,50
2022-03-22,15.66,0,0,45
2022-03-23,8.72,0,0,39
2022-03-24,16.78,0.75,0,41
2022-03-25,9.84,0.25,0,46
2022-03-26,9.62,0.33,0,50
2022-03-27,15.88,0,0,44
2022-03-28,17,0.01,0,31
2022-03-29,17.45,0,0,27
2022-03-30,12.97,0,0,37
2022-03-31,16.33,0.15,0,51
2022-04-01,14.09,0.4,0,57
2022-04-02,15.21,0,0,45
2022-04-03,9.17,0,0,44
2022-04-04,12.53,0.01,0,45
2022-04-05,9.17,0,0,50
2022-04-06,10.29,0.11,0,45
2022-04-07,13.65,0.01,0,44
2022-04-08,12.3,0.15,0,53
2022-04-09,9.62,0.11,0,51
2022-04-10,13.87,0,0,48
2022-04-11,11.86,0,0,50
2022-04-12,9.62,0.03,0,56
2022-04-13,9.17,0,0,60
2022-04-14,9.4,0.23,0,50
2022-04-15,12.97,0,0,55
2022-04-16,16.33,0.39,0,60
2022-04-17,13.2,0,0,46
2022-04-18,13.87,0,0,45
2022-04-19,21.7,0.56,0,49
2022-04-20,14.32,0,0,47
2022-04-21,15.21,0,0,51
2022-04-22,14.09,0,0,56
2022-04-23,8.05,0,0,52
2022-04-24,10.07,0,0,47
2022-04-25,10.51,0,0,49
2022-04-26,7.83,0.23,0,49
2022-04-27,14.99,0.09,0,53
2022-04-28,18.34,0,0,46
2022-04-29,14.76,0,0,47
2022-04-30,9.17,0,0,47
2022-05-01,9.62,0,0,52
2022-05-02,9.4,0.16,0,51
2022-05-03,10.51,0.09,0,48
2022-05-04,6.49,0.12,0,49
2022-05-05,7.38,0,0,57
2022-05-06,6.93,0,0,57
2022-05-07,20.8,0,0,51
2022-05-08,16.78,0,0,48
2022-05-09,17.22,0,0,48
2022-05-10,15.43,0,0,52
2022-05-11,11.63,0,0,51
2022-05-12,6.49,0,0,54
2022-05-13,8.72,0,0,58
2022-05-14,10.51,0,0,74
2022-05-15,8.5,0.01,0,70
2022-05-16,11.63,0.09,0,67
2022-05-17,19.01,0,0,65
2022-05-18,10.29,0,0,63
2022-05-19,6.49,0.01,0,58
2022-05-20,9.62,0,0,56
2022-05-21,5.82,0.02,0,61
2022-05-22,8.95,0.09,0,67
2022-05-23,10.07,0,0,67
2022-05-24,10.51,0,0,58
2022-05-25,10.96,0,0,57
2022-05-26,12.53,0,0,61
2022-05-27,14.76,0,0,69
2022-05-28,10.96,0.73,0,69
2022-05-29,9.4,0,0,67
2022-05-30,9.62,0,0,72
2022-05-31,11.18,0,0,69
2022-06-01,7.61,0.09,0,56
2022-06-02,7.61,0.1,0,58
2022-06-03,7.61,0.01,0,56
2022-06-04,9.62,0,0,60
2022-06-05,10.07,0,0,66
2022-06-06,8.5,0,0,66
2022-06-07,14.32,0,0,70
2022-06-08,10.96,0.23,0,71
2022-06-09,12.08,0.85,0,71
2022-06-10,11.41,0,0,70
2022-06-11,8.72,0,0,71
2022-06-12,9.84,0,0,70
2022-06-13,8.5,0.09,0,71
2022-06-14,10.07,0,0,73
2022-06-15,8.72,0,0,68
2022-06-16,12.3,0,0,66
2022-06-17,14.32,0,0,73
2022-06-18,16.55,0,0,70
2022-06-19,10.96,0.31,0,57
2022-06-20,8.95,0,0,62
2022-06-21,9.62,0,0,62
2022-06-22,11.86,0,0,62
2022-06-23,9.84,0,0,63
2022-06-24,7.16,0,0,66
2022-06-25,7.61,0,0,75
2022-06-26,10.96,0,0,78
2022-06-27,12.97,0.65,0,73
2022-06-28,8.95,0,0,70
2022-06-29,7.38,0,0,71
2022-06-30,10.29,0,0,73
2022-07-01,12.97,0,0,77
2022-07-02,11.63,0.19,0,78
2022-07-03,8.5,0,0,77
2022-07-04,8.05,0,0,76
2022-07-05,9.4,0.04,0,73
2022-07-06,12.75,0.01,0,75
2022-07-07,9.62,0,0,71
2022-07-08,10.51,0,0,73
2022-07-09,9.62,0,0,73
2022-07-10,10.96,0,0,69
2022-07-11,14.09,0,0,74
2022-07-12,16.78,0.01,0,76
2022-07-13,8.5,0,0,77
2022-07-14,7.61,0.16,0,71
2022-07-15,10.51,0,0,74
2022-07-16,8.95,0,0,75
2022-07-17,10.07,0,0,76
2022-07-18,10.96,0.15,0,76
2022-07-19,14.54,0.02,0,81
2022-07-20,9.17,0,0,84
2022-07-21,12.75,0,0,83
2022-07-22,9.62,0,0,84
2022-07-23,8.5,0,0,84
2022-07-24,13.2,0,0,87
2022-07-25,13.42,0,0,85
2022-07-26,9.62,0,0,78
2022-07-27,8.05,0,0,74
2022-07-28,10.51,0.04,0,76
2022-07-29,10.51,0,0,82
2022-07-30,10.51,0,0,81
2022-07-31,9.4,0,0,77
2022-08-01,9.84,0.01,0,77
2022-08-02,10.51,0,0,78
2022-08-03,10.74,0,0,78
2022-08-04,10.51,0,0,81
2022-08-05,6.49,0.08,0,81
2022-08-06,9.62,0,0,83
2022-08-07,15.21,0.03,0,86
2022-08-08,14.76,0,0,85
2022-08-09,11.86,0.14,0,85
2022-08-10,8.95,0,0,69
2022-08-11,7.61,0,0,69
2022-08-12,10.07,0,0,73
2022-08-13,7.38,0,0,68
2022-08-14,9.62,0,0,70
2022-08-15,7.16,0,0,71
2022-08-16,9.84,0,0,70
2022-08-17,12.3,0.01,0,70
2022-08-18,15.21,0,0,73
2022-08-19,10.07,0,0,80
2022-08-20,8.05,0,0,79
2022-08-21,8.95,0,0,78
2022-08-22,6.49,0.44,0,70
2022-08-23,5.82,0.02,0,70
2022-08-24,5.59,0,0,72
2022-08-25,7.61,0,0,76
2022-08-26,9.62,0.41,0,78
2022-08-27,9.4,0,0,72
2022-08-28,9.4,0,0,71
2022-08-29,11.41,0,0,75
2022-08-30,13.2,0,0,80
2022-08-31,10.29,0.33,0,77
2022-09-01,11.63,0,0,74
2022-09-02,9.17,0,0,65
2022-09-03,10.29,0,0,66
2022-09-04,8.95,0,0,71
2022-09-05,8.5,0.44,0,70
2022-09-06,10.29,0.53,0,64
2022-09-07,10.96,0,0,65
2022-09-08,9.17,0,0,65
2022-09-09,5.59,0,0,65
2022-09-10,6.49,0,0,72
2022-09-11,7.38,0,0,74
2022-09-12,6.93,0,0,71
2022-09-13,6.93,0.15,0,69
2022-09-14,12.53,0,0,72
2022-09-15,14.32,0,0,67
2022-09-16,10.51,0,0,63
2022-09-17,9.62,0,0,61
2022-09-18,13.87,0.01,0,70
2022-09-19,9.84,0.42,0,65
2022-09-20,6.71,0.01,0,61
2022-09-21,7.61,0,0,62
2022-09-22,12.3,0.75,0,65
2022-09-23,18.79,0,0,56
2022-09-24,14.09,0,0,56
2022-09-25,8.72,0,0,60
2022-09-26,12.3,0.29,0,66
2022-09-27,11.18,0,0,65
2022-09-28,10.29,0,0,63
2022-09-29,10.07,0,0,59
2022-09-30,7.38,0,0,54
2022-10-01,8.05,0.02,0,55
2022-10-02,22.82,0,0,56
2022-10-03,19.24,0,0,53
2022-10-04,17.9,0.46,0,55
2022-10-05,13.2,0.44,0,56
2022-10-06,7.61,0,0,62
2022-10-07,9.84,0,0,65
2022-10-08,11.18,0.01,0,57
